"car_model_sk","car_model","brand","car_name","car_link","review_link","car_rating","car_rating_count","percentage_recommend","rating_comfort","rating_interior","rating_performance","rating_value","rating_exterior","rating_reliability","listing_count","min_price","max_price","avg_price","review_count"
"89d22d6e9ea6df5d345efac2d3e013e6","mitsubishi-outlander-2016","Mitsubishi","2016 Mitsubishi Outlander","https://www.cars.com/research/mitsubishi-outlander-2016/","https://www.cars.com/research/mitsubishi-outlander-2016/consumer-reviews/?page_size=40","4.6",86,"94.0","5.0","5.0","5.0","5.0","5.0","5.0","1","10408","10408","10408","12"
"b9faeda6e1c6a6b215867e1423db9aad","mitsubishi-outlander-2017","Mitsubishi","2017 Mitsubishi Outlander","https://www.cars.com/research/mitsubishi-outlander-2017/","https://www.cars.com/research/mitsubishi-outlander-2017/consumer-reviews/?page_size=40","4.6",145,"91.0","5.0","5.0","5.0","5.0","5.0","5.0","1","11873","11873","11873","12"
"baee853856de1c2a2e85557560aeb64f","mitsubishi-outlander-2020","Mitsubishi","2020 Mitsubishi Outlander","https://www.cars.com/research/mitsubishi-outlander-2020/","https://www.cars.com/research/mitsubishi-outlander-2020/consumer-reviews/?page_size=40","4.4",36,"86.0","4.0","4.0","4.0","4.0","4.0","4.0","1","12999","12999","12999","12"
"2d8f082658dc778ff5d63fddefa61c36","mitsubishi-outlander-2022","Mitsubishi","2022 Mitsubishi Outlander","https://www.cars.com/research/mitsubishi-outlander-2022/","https://www.cars.com/research/mitsubishi-outlander-2022/consumer-reviews/?page_size=40","3.5",46,"56.0","1.0","1.0","1.0","1.0","1.0","1.0","4","16486","23564","20512","12"
"4517d6d1068549254e7e0d4a4b503a05","mitsubishi-outlander-2023","Mitsubishi","2023 Mitsubishi Outlander","https://www.cars.com/research/mitsubishi-outlander-2023/","https://www.cars.com/research/mitsubishi-outlander-2023/consumer-reviews/?page_size=40","4.2",17,"76.0","5.0","5.0","5.0","5.0","5.0","5.0","6","21499","26362","23740","12"
"190cf99095e4b84ba7b509d05498ac10","mitsubishi-outlander-2024","Mitsubishi","2024 Mitsubishi Outlander","https://www.cars.com/research/mitsubishi-outlander-2024/","https://www.cars.com/research/mitsubishi-outlander-2024/consumer-reviews/?page_size=40","4.7",9,"88.0","4.0","5.0","4.0","5.0","5.0","5.0","10","22986","29988","26315","9"
"fdfce701c4e01662dc010ace33c8a649","mitsubishi-outlander-2025","Mitsubishi","2025 Mitsubishi Outlander","https://www.cars.com/research/mitsubishi-outlander-2025/","https://www.cars.com/research/mitsubishi-outlander-2025/consumer-reviews/?page_size=40","5.0",3,"100.0","5.0","5.0","4.0","5.0","5.0","5.0","4","24576","33101","28541","3"
"4c6761902306676c5d111a397e4459be","nissan-altima-2005","Nissan","2005 Nissan Altima","https://www.cars.com/research/nissan-altima-2005/","https://www.cars.com/research/nissan-altima-2005/consumer-reviews/?page_size=40","4.4",118,"83.0","5.0","3.0","4.0","5.0","4.0","5.0","1","6990","6990","6990","12"
"5018ce93ce87097eaded46bc32647c70","nissan-altima-2010","Nissan","2010 Nissan Altima","https://www.cars.com/research/nissan-altima-2010/","https://www.cars.com/research/nissan-altima-2010/consumer-reviews/?page_size=40","4.5",130,"91.0","5.0","5.0","5.0","5.0","5.0","5.0","1","5998","5998","5998","12"
"e6471956f782ca99eaad10ae4b19ea2d","nissan-altima-2013","Nissan","2013 Nissan Altima","https://www.cars.com/research/nissan-altima-2013/","https://www.cars.com/research/nissan-altima-2013/consumer-reviews/?page_size=40","4.3",377,"80.0","5.0","4.0","4.0","5.0","5.0","5.0","1","8793","8793","8793","13"
"08ffad3eabfede05f5ea846e779f5a53","nissan-altima-2015","Nissan","2015 Nissan Altima","https://www.cars.com/research/nissan-altima-2015/","https://www.cars.com/research/nissan-altima-2015/consumer-reviews/?page_size=40","4.6",375,"90.0","5.0","5.0","4.0","4.0","5.0","4.0","2","10233","11794","11014","13"
"5109c1d514d166a340fdcf1a2a9e4379","nissan-altima-2017","Nissan","2017 Nissan Altima","https://www.cars.com/research/nissan-altima-2017/","https://www.cars.com/research/nissan-altima-2017/consumer-reviews/?page_size=40","4.6",320,"92.0","5.0","5.0","5.0","5.0","5.0","5.0","1","14000","14000","14000","13"
"7812c75be20336a2dd2941edd376b121","nissan-altima-2018","Nissan","2018 Nissan Altima","https://www.cars.com/research/nissan-altima-2018/","https://www.cars.com/research/nissan-altima-2018/consumer-reviews/?page_size=40","4.8",221,"96.0","5.0","5.0","5.0","5.0","5.0","5.0","1","13550","13550","13550","12"
"41028322e8a5ffee8c53f6fd0e14e74a","nissan-altima-2019","Nissan","2019 Nissan Altima","https://www.cars.com/research/nissan-altima-2019/","https://www.cars.com/research/nissan-altima-2019/consumer-reviews/?page_size=40","4.6",157,"91.0","5.0","4.0","4.0","5.0","5.0","5.0","1","12988","12988","12988","14"
"f32447332dbfd00161e042c8772a912c","nissan-altima-2021","Nissan","2021 Nissan Altima","https://www.cars.com/research/nissan-altima-2021/","https://www.cars.com/research/nissan-altima-2021/consumer-reviews/?page_size=40","4.5",20,"85.0","5.0","5.0","5.0","5.0","5.0","5.0","2","18950","19962","19456","13"
"36d5e111099b10a177d273227dcb11da","nissan-altima-2022","Nissan","2022 Nissan Altima","https://www.cars.com/research/nissan-altima-2022/","https://www.cars.com/research/nissan-altima-2022/consumer-reviews/?page_size=40","4.2",12,"83.0","5.0","5.0","5.0","5.0","5.0","5.0","4","16220","19470","17743","12"
"6f13c529d90da235ef638a7b70453dca","nissan-altima-2023","Nissan","2023 Nissan Altima","https://www.cars.com/research/nissan-altima-2023/","https://www.cars.com/research/nissan-altima-2023/consumer-reviews/?page_size=40","4.7",9,"88.0","5.0","4.0","4.0","5.0","5.0","5.0","5","17955","23098","20652","9"
"575dcb09ad2c2837ac9fbfbfc8c2461d","nissan-altima-2024","Nissan","2024 Nissan Altima","https://www.cars.com/research/nissan-altima-2024/","https://www.cars.com/research/nissan-altima-2024/consumer-reviews/?page_size=40","4.0",4,"75.0","5.0","5.0","5.0","5.0","5.0","5.0","20","18757","26899","21497","4"
"4fcbdecf9a63670d46d0dcceffda9729","nissan-altima-2025","Nissan","2025 Nissan Altima","https://www.cars.com/research/nissan-altima-2025/","https://www.cars.com/research/nissan-altima-2025/consumer-reviews/?page_size=40","5.0",4,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","11","18712","23278","20110","4"
"171b8ecdc52290557b90349080c1ce3b","nissan-armada-2018","Nissan","2018 Nissan Armada","https://www.cars.com/research/nissan-armada-2018/","https://www.cars.com/research/nissan-armada-2018/consumer-reviews/?page_size=40","4.6",63,"88.0","5.0","5.0","5.0","5.0","5.0","5.0","1","15593","15593","15593","13"
"ffc6f986b7d2b4837b0dc3e1c94e157a","nissan-armada-2019","Nissan","2019 Nissan Armada","https://www.cars.com/research/nissan-armada-2019/","https://www.cars.com/research/nissan-armada-2019/consumer-reviews/?page_size=40","4.5",33,"87.0","5.0","4.0","5.0","4.0","5.0","5.0","1","23848","23848","23848","12"
"b3ac65736eff7e4f33f77a0d28329bcf","nissan-armada-2020","Nissan","2020 Nissan Armada","https://www.cars.com/research/nissan-armada-2020/","https://www.cars.com/research/nissan-armada-2020/consumer-reviews/?page_size=40","4.6",12,"83.0","5.0","5.0","5.0","5.0","5.0","5.0","1","28000","28000","28000","12"
"9aaa40ce76469813d018fac338ee9246","nissan-armada-2024","Nissan","2024 Nissan Armada","https://www.cars.com/research/nissan-armada-2024/","https://www.cars.com/research/nissan-armada-2024/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","34888","40740","37814","0"
"f4a98a2471508c694ec427458197800e","nissan-frontier-2022","Nissan","2022 Nissan Frontier","https://www.cars.com/research/nissan-frontier-2022/","https://www.cars.com/research/nissan-frontier-2022/consumer-reviews/?page_size=40","4.1",26,"73.0","4.0","3.0","2.0","2.0","3.0","3.0","3","19995","31889","25794","12"
"a0a5e114bc25670b6c3db44113234269","nissan-frontier-2023","Nissan","2023 Nissan Frontier","https://www.cars.com/research/nissan-frontier-2023/","https://www.cars.com/research/nissan-frontier-2023/consumer-reviews/?page_size=40","4.5",16,"93.0","4.0","5.0","5.0","5.0","5.0","5.0","2","35890","38294","37092","12"
"f2473d88497fd8a3999269c68fa48122","nissan-frontier-2024","Nissan","2024 Nissan Frontier","https://www.cars.com/research/nissan-frontier-2024/","https://www.cars.com/research/nissan-frontier-2024/consumer-reviews/?page_size=40","4.0",3,"66.0","5.0","5.0","5.0","4.0","5.0","5.0","2","28461","32319","30390","4"
"fc63d01a85545075b743e8e39e13072e","nissan-frontier-2025","Nissan","2025 Nissan Frontier","https://www.cars.com/research/nissan-frontier-2025/","https://www.cars.com/research/nissan-frontier-2025/consumer-reviews/?page_size=40","4.9",8,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","1","39216","39216","39216","9"
"8aaa2c113c34a3554ae24a6fbfa02ce7","nissan-kicks-2019","Nissan","2019 Nissan Kicks","https://www.cars.com/research/nissan-kicks-2019/","https://www.cars.com/research/nissan-kicks-2019/consumer-reviews/?page_size=40","4.3",77,"80.0","4.0","5.0","5.0","5.0","5.0","5.0","1","10991","10991","10991","12"
"e6c679cd1ce68ecbb322885e85d73eaa","nissan-kicks-2024","Nissan","2024 Nissan Kicks","https://www.cars.com/research/nissan-kicks-2024/","https://www.cars.com/research/nissan-kicks-2024/consumer-reviews/?page_size=40","4.6",9,"77.0","4.0","4.0","4.0","3.0","4.0","4.0","1","19100","19100","19100","9"
"23c488a44ca720f0c5123c3927956962","nissan-kicks-2025","Nissan","2025 Nissan Kicks","https://www.cars.com/research/nissan-kicks-2025/","https://www.cars.com/research/nissan-kicks-2025/consumer-reviews/?page_size=40","4.9",8,"87.0","5.0","5.0","5.0","5.0","5.0","5.0","1","25500","25500","25500","8"
"cf041c25aa1a9e6638df645ee5e39960","nissan-maxima-2020","Nissan","2020 Nissan Maxima","https://www.cars.com/research/nissan-maxima-2020/","https://www.cars.com/research/nissan-maxima-2020/consumer-reviews/?page_size=40","4.9",18,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","1","16987","16987","16987","13"
"b991bd2f0e5968e0a450375a40bc4656","nissan-murano-2016","Nissan","2016 Nissan Murano","https://www.cars.com/research/nissan-murano-2016/","https://www.cars.com/research/nissan-murano-2016/consumer-reviews/?page_size=40","4.6",89,"93.0","5.0","5.0","5.0","5.0","5.0","5.0","1","13495","13495","13495","12"
"b9463315d1bbbe38632b32f97b4e1e24","nissan-murano-2026","Nissan","2026 Nissan Murano","https://www.cars.com/research/nissan-murano-2026/","https://www.cars.com/research/nissan-murano-2026/consumer-reviews/?page_size=40","4.5",2,"50.0","5.0","5.0","4.0","4.0","5.0","4.0","1","40455","40455","40455","2"
"8ef7fb6f3fe3e63daf94b4bfe260ffcb","nissan-pathfinder-2018","Nissan","2018 Nissan Pathfinder","https://www.cars.com/research/nissan-pathfinder-2018/","https://www.cars.com/research/nissan-pathfinder-2018/consumer-reviews/?page_size=40","4.6",87,"86.0","5.0","5.0","5.0","5.0","5.0","5.0","1","16575","16575","16575","13"
"98c7a2e02cdd6e33b08afd3b01b75c5f","nissan-pathfinder-2022","Nissan","2022 Nissan Pathfinder","https://www.cars.com/research/nissan-pathfinder-2022/","https://www.cars.com/research/nissan-pathfinder-2022/consumer-reviews/?page_size=40","3.7",11,"63.0","5.0","5.0","5.0","5.0","5.0","5.0","3","19700","28500","23396","13"
"9b417d14328bc4a85f7a59e891428cc9","nissan-pathfinder-2023","Nissan","2023 Nissan Pathfinder","https://www.cars.com/research/nissan-pathfinder-2023/","https://www.cars.com/research/nissan-pathfinder-2023/consumer-reviews/?page_size=40","4.2",18,"66.0","5.0","4.0","5.0","4.0","4.0","4.0","1","36809","36809","36809","12"
"99c3bc01a4789225d6b6447e53cb9c9a","nissan-pathfinder-2024","Nissan","2024 Nissan Pathfinder","https://www.cars.com/research/nissan-pathfinder-2024/","https://www.cars.com/research/nissan-pathfinder-2024/consumer-reviews/?page_size=40","4.0",12,"75.0","5.0","5.0","5.0","5.0","5.0","5.0","4","27445","38202","32915","12"
"4b47fea2ffcf97bd8756e57562a539a6","nissan-pathfinder-2025","Nissan","2025 Nissan Pathfinder","https://www.cars.com/research/nissan-pathfinder-2025/","https://www.cars.com/research/nissan-pathfinder-2025/consumer-reviews/?page_size=40","4.7",6,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","2","30216","31324","30770","6"
"aa0b99494b6e682a84afbd8504f67104","nissan-rogue_sport-2019","Nissan","2019 Nissan Rogue_Sport","https://www.cars.com/research/nissan-rogue_sport-2019/","https://www.cars.com/research/nissan-rogue_sport-2019/consumer-reviews/?page_size=40","4.6",77,"88.0","5.0","5.0","5.0","5.0","5.0","5.0","1","14905","14905","14905","12"
"565e2d676a147a2598ecc4cc42fd286c","volvo-xc60-2024","Volvo","2024 Volvo Xc60","https://www.cars.com/research/volvo-xc60-2024/","https://www.cars.com/research/volvo-xc60-2024/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"3","31092","38862","35441","0"
"efd2835e85e2dd12870c19922c3b5643","nissan-rogue_sport-2021","Nissan","2021 Nissan Rogue_Sport","https://www.cars.com/research/nissan-rogue_sport-2021/","https://www.cars.com/research/nissan-rogue_sport-2021/consumer-reviews/?page_size=40","4.8",18,"94.0","5.0","5.0","5.0","5.0","5.0","5.0","1","16697","16697","16697","12"
"2ede146c097867f4ab11162ba59ed997","nissan-rogue_sport-2022","Nissan","2022 Nissan Rogue_Sport","https://www.cars.com/research/nissan-rogue_sport-2022/","https://www.cars.com/research/nissan-rogue_sport-2022/consumer-reviews/?page_size=40","4.4",8,"87.0","5.0","5.0","5.0","5.0","5.0","5.0","1","23450","23450","23450","9"
"e1bb0d016452fb3eface8824366dae03","nissan-rogue-2016","Nissan","2016 Nissan Rogue","https://www.cars.com/research/nissan-rogue-2016/","https://www.cars.com/research/nissan-rogue-2016/consumer-reviews/?page_size=40","4.5",325,"87.0","5.0","5.0","5.0","5.0","5.0","0.0","2","7595","9899","8747","14"
"63cf966080e7334eb9ef972525ab9df1","nissan-rogue-2017","Nissan","2017 Nissan Rogue","https://www.cars.com/research/nissan-rogue-2017/","https://www.cars.com/research/nissan-rogue-2017/consumer-reviews/?page_size=40","4.7",561,"93.0","5.0","5.0","4.0","5.0","5.0","5.0","4","11148","14175","13305","12"
"694ae714c6157898553ab2e85de237ec","nissan-rogue-2018","Nissan","2018 Nissan Rogue","https://www.cars.com/research/nissan-rogue-2018/","https://www.cars.com/research/nissan-rogue-2018/consumer-reviews/?page_size=40","4.7",424,"92.0","5.0","4.0","4.0","4.0","4.0","4.0","2","12494","15645","14070","13"
"351ce20fda8a8c7065ce319103d1fe6d","nissan-rogue-2019","Nissan","2019 Nissan Rogue","https://www.cars.com/research/nissan-rogue-2019/","https://www.cars.com/research/nissan-rogue-2019/consumer-reviews/?page_size=40","4.6",270,"90.0","5.0","5.0","5.0","5.0","5.0","5.0","3","14790","15989","15292","12"
"d6452e2065cff8c69781666945c431bd","nissan-rogue-2020","Nissan","2020 Nissan Rogue","https://www.cars.com/research/nissan-rogue-2020/","https://www.cars.com/research/nissan-rogue-2020/consumer-reviews/?page_size=40","4.8",142,"93.0","5.0","5.0","5.0","5.0","5.0","5.0","5","14703","18695","16005","12"
"c7bfd2e218f9648617d0444890bcbae6","nissan-rogue-2021","Nissan","2021 Nissan Rogue","https://www.cars.com/research/nissan-rogue-2021/","https://www.cars.com/research/nissan-rogue-2021/consumer-reviews/?page_size=40","4.4",116,"80.0","5.0","5.0","5.0","5.0","5.0","5.0","11","17769","25200","20857","13"
"fad8d3c8315bc18ca6b3829e6937743e","nissan-rogue-2022","Nissan","2022 Nissan Rogue","https://www.cars.com/research/nissan-rogue-2022/","https://www.cars.com/research/nissan-rogue-2022/consumer-reviews/?page_size=40","4.0",14,"85.0","5.0","5.0","5.0","5.0","4.0","5.0","2","17690","20999","19345","12"
"e0497b2979fedc5d29377ed56fb179a3","nissan-rogue-2023","Nissan","2023 Nissan Rogue","https://www.cars.com/research/nissan-rogue-2023/","https://www.cars.com/research/nissan-rogue-2023/consumer-reviews/?page_size=40","2.9",83,"39.0","4.0","4.0","3.0","3.0","4.0","1.0","40","16988","28999","23690","11"
"8f9ae4513910eca025f058115b94dd17","nissan-rogue-2024","Nissan","2024 Nissan Rogue","https://www.cars.com/research/nissan-rogue-2024/","https://www.cars.com/research/nissan-rogue-2024/consumer-reviews/?page_size=40","4.6",5,"80.0","4.0","4.0","4.0","3.0","4.0","5.0","18","19489","29488","22251","5"
"62516cbe0376088b227ed0157d4b6a9b","nissan-rogue-2025","Nissan","2025 Nissan Rogue","https://www.cars.com/research/nissan-rogue-2025/","https://www.cars.com/research/nissan-rogue-2025/consumer-reviews/?page_size=40","4.7",9,"88.0","5.0","5.0","5.0","5.0","5.0","5.0","13","20397","35000","26389","9"
"f66812bf0120b165b9911171031f7727","nissan-rogue-2026","Nissan","2026 Nissan Rogue","https://www.cars.com/research/nissan-rogue-2026/","https://www.cars.com/research/nissan-rogue-2026/consumer-reviews/?page_size=40","4.8",5,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","7","26777","32377","28942","5"
"7e2670b02c84f92b72e4a9266065923f","nissan-sentra-2020","Nissan","2020 Nissan Sentra","https://www.cars.com/research/nissan-sentra-2020/","https://www.cars.com/research/nissan-sentra-2020/consumer-reviews/?page_size=40","4.4",47,"76.0","5.0","5.0","5.0","5.0","5.0","5.0","1","16288","16288","16288","13"
"0d9c115412664269c284168e66ea3f32","nissan-sentra-2023","Nissan","2023 Nissan Sentra","https://www.cars.com/research/nissan-sentra-2023/","https://www.cars.com/research/nissan-sentra-2023/consumer-reviews/?page_size=40","4.6",7,"85.0","5.0","5.0","5.0","5.0","5.0","5.0","1","19598","19598","19598","7"
"c51243befd2d3ce0d09eed0981544003","nissan-sentra-2024","Nissan","2024 Nissan Sentra","https://www.cars.com/research/nissan-sentra-2024/","https://www.cars.com/research/nissan-sentra-2024/consumer-reviews/?page_size=40","4.7",9,"88.0","5.0","5.0","4.0","3.0","5.0","3.0","1","19602","19602","19602","11"
"1fe897055824d00c2b95e18388a6b7e4","nissan-sentra-2025","Nissan","2025 Nissan Sentra","https://www.cars.com/research/nissan-sentra-2025/","https://www.cars.com/research/nissan-sentra-2025/consumer-reviews/?page_size=40","4.0",8,"75.0","5.0","5.0","5.0","5.0","5.0","5.0","1","20800","20800","20800","8"
"d55337c372a705d4813bd2e03ea619e1","nissan-versa-2025","Nissan","2025 Nissan Versa","https://www.cars.com/research/nissan-versa-2025/","https://www.cars.com/research/nissan-versa-2025/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2","19000","21500","20250","0"
"160e7c3944309b42d02b948bf88af442","plymouth-prowler-2000","Plymouth","2000 Plymouth Prowler","https://www.cars.com/research/plymouth-prowler-2000/","https://www.cars.com/research/plymouth-prowler-2000/consumer-reviews/?page_size=40","4.8",13,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","1","30895","30895","30895","12"
"7a676ea8c8112112d2cb451d93cd8756","polestar-2-2023","Polestar","2023 Polestar 2","https://www.cars.com/research/polestar-2-2023/","https://www.cars.com/research/polestar-2-2023/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","31896","31896","31896","1"
"5a1ad8be4175ae1920903c0ce7f05825","polestar-2-2024","Polestar","2024 Polestar 2","https://www.cars.com/research/polestar-2-2024/","https://www.cars.com/research/polestar-2-2024/consumer-reviews/?page_size=40","3.4",5,"60.0","2.0","2.0","3.0","2.0","3.0","4.0","1","28950","28950","28950","5"
"490d0d1a1e10d187fc16d3f7753111c7","polestar-3-2025","Polestar","2025 Polestar 3","https://www.cars.com/research/polestar-3-2025/","https://www.cars.com/research/polestar-3-2025/consumer-reviews/?page_size=40","3.5",2,"50.0","5.0","5.0","5.0","5.0","5.0","5.0","1","45990","45990","45990","3"
"1b46f419fe74c8fbf206cf05d217ab82","porsche-911-2005","Porsche","2005 Porsche 911","https://www.cars.com/research/porsche-911-2005/","https://www.cars.com/research/porsche-911-2005/consumer-reviews/?page_size=40","4.9",30,"100.0","4.0","5.0","5.0","5.0","5.0","5.0","1","32999","32999","32999","12"
"4f7292648036ff6e2b443021e6e10009","porsche-911-2021","Porsche","2021 Porsche 911","https://www.cars.com/research/porsche-911-2021/","https://www.cars.com/research/porsche-911-2021/consumer-reviews/?page_size=40","5.0",4,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","2","129795","220380","175088","4"
"b44238825f9ef9b5ddb0b8b4440cb323","porsche-911-2024","Porsche","2024 Porsche 911","https://www.cars.com/research/porsche-911-2024/","https://www.cars.com/research/porsche-911-2024/consumer-reviews/?page_size=40","5.0",1,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","2","183991","194494","189243","1"
"db2dba5058c3285027fa75752308b0c7","porsche-cayenne-2014","Porsche","2014 Porsche Cayenne","https://www.cars.com/research/porsche-cayenne-2014/","https://www.cars.com/research/porsche-cayenne-2014/consumer-reviews/?page_size=40","4.8",37,"94.0","5.0","5.0","5.0","5.0","5.0","0.0","1","16177","16177","16177","12"
"facabda970e87d2af285f89571f66a00","porsche-cayenne-2016","Porsche","2016 Porsche Cayenne","https://www.cars.com/research/porsche-cayenne-2016/","https://www.cars.com/research/porsche-cayenne-2016/consumer-reviews/?page_size=40","4.9",41,"97.0","5.0","5.0","5.0","4.0","5.0","5.0","1","16692","16692","16692","12"
"4d5dd83877f39c38489a8669551b75e5","porsche-cayenne-2019","Porsche","2019 Porsche Cayenne","https://www.cars.com/research/porsche-cayenne-2019/","https://www.cars.com/research/porsche-cayenne-2019/consumer-reviews/?page_size=40","4.8",24,"95.0","5.0","5.0","5.0","4.0","5.0","4.0","1","35199","35199","35199","12"
"1bca2afa516257436b66f52d2a08c0bb","porsche-cayenne-2021","Porsche","2021 Porsche Cayenne","https://www.cars.com/research/porsche-cayenne-2021/","https://www.cars.com/research/porsche-cayenne-2021/consumer-reviews/?page_size=40","4.2",6,"66.0","3.0","3.0","2.0","1.0","5.0","2.0","4","27995","60905","40978","7"
"5ab9314913e95ccf2fedc79375dab174","porsche-cayenne-2022","Porsche","2022 Porsche Cayenne","https://www.cars.com/research/porsche-cayenne-2022/","https://www.cars.com/research/porsche-cayenne-2022/consumer-reviews/?page_size=40","5.0",1,"100.0","4.0","4.0","5.0","4.0","5.0","5.0","1","57844","57844","57844","1"
"161c0a87ee5e9b3d8dd4b214ddd8bd20","porsche-cayenne-2023","Porsche","2023 Porsche Cayenne","https://www.cars.com/research/porsche-cayenne-2023/","https://www.cars.com/research/porsche-cayenne-2023/consumer-reviews/?page_size=40","5.0",1,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","3","63900","85495","75065","1"
"be77d5966af86e17b7157218cc31ce74","porsche-cayenne-2024","Porsche","2024 Porsche Cayenne","https://www.cars.com/research/porsche-cayenne-2024/","https://www.cars.com/research/porsche-cayenne-2024/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"4","65478","131744","87702","0"
"39f7f957f6a47bb91a0095323f309a0d","porsche-cayenne-2025","Porsche","2025 Porsche Cayenne","https://www.cars.com/research/porsche-cayenne-2025/","https://www.cars.com/research/porsche-cayenne-2025/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","90713","90713","90713","0"
"e7f717200c180e27a86b097be22c3494","porsche-cayenne-2026","Porsche","2026 Porsche Cayenne","https://www.cars.com/research/porsche-cayenne-2026/","https://www.cars.com/research/porsche-cayenne-2026/consumer-reviews/?page_size=40",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1","115840","115840","115840","0"
"9d46630a11d809b60a56f66088e2d60c","porsche-panamera-2021","Porsche","2021 Porsche Panamera","https://www.cars.com/research/porsche-panamera-2021/","https://www.cars.com/research/porsche-panamera-2021/consumer-reviews/?page_size=40","5.0",2,"100.0","5.0","5.0","5.0","5.0","5.0","5.0","1","64998","64998","64998","2"
"5a170d3076b44d331c4a40bd93980836","ram-1500_classic-2022","Ram","2022 Ram 1500_Classic","https://www.cars.com/research/ram-1500_classic-2022/","https://www.cars.com/research/ram-1500_classic-2022/consumer-reviews/?page_size=40","5.0",1,"100.0","5.0","4.0","4.0","4.0","5.0","5.0","2","26483","31924","29204","1"
"a57160020bd918bcc30a9dbc65af414c","ram-1500-2013","Ram","2013 Ram 1500","https://www.cars.com/research/ram-1500-2013/","https://www.cars.com/research/ram-1500-2013/consumer-reviews/?page_size=40","4.6",171,"90.0","5.0","5.0","5.0","5.0","5.0","5.0","1","17300","17300","17300","13"
"22e808768cdba48f3871f118a9197437","ram-1500-2014","Ram","2014 Ram 1500","https://www.cars.com/research/ram-1500-2014/","https://www.cars.com/research/ram-1500-2014/consumer-reviews/?page_size=40","4.5",310,"90.0","5.0","4.0","5.0","5.0","5.0","5.0","1","27580","27580","27580","13"
"4b84d806179be35f0ff5e36ae49f872e","ram-1500-2015","Ram","2015 Ram 1500","https://www.cars.com/research/ram-1500-2015/","https://www.cars.com/research/ram-1500-2015/consumer-reviews/?page_size=40","4.6",200,"92.0","5.0","5.0","5.0","5.0","5.0","5.0","2","14977","17216","16097","12"
"b8ab1efb562173062515c1a8dc5354fa","ram-1500-2016","Ram","2016 Ram 1500","https://www.cars.com/research/ram-1500-2016/","https://www.cars.com/research/ram-1500-2016/consumer-reviews/?page_size=40","4.5",313,"88.0","5.0","5.0","5.0","5.0","5.0","3.0","5","14350","23288","18412","12"
"44fa983c3d983a3caf2868aaa8d07ab9","ram-1500-2017","Ram","2017 Ram 1500","https://www.cars.com/research/ram-1500-2017/","https://www.cars.com/research/ram-1500-2017/consumer-reviews/?page_size=40","4.7",513,"93.0","5.0","5.0","5.0","5.0","5.0","5.0","8","16575","26207","20927","12"
"bf988751890d6f0b3ae5e0d67518167d","ram-1500-2018","Ram","2018 Ram 1500","https://www.cars.com/research/ram-1500-2018/","https://www.cars.com/research/ram-1500-2018/consumer-reviews/?page_size=40","4.7",282,"92.0","3.0","3.0","1.0","1.0","3.0","1.0","4","19512","26588","23433","12"
"d9256378e06bfe985d64ced50e6a4327","ram-1500-2019","Ram","2019 Ram 1500","https://www.cars.com/research/ram-1500-2019/","https://www.cars.com/research/ram-1500-2019/consumer-reviews/?page_size=40","4.6",495,"87.0","3.0","4.0","1.0","1.0","4.0","1.0","14","18216","40100","28782","12"
"98bf160afca1d120943a0f2b6ee40eec","ram-1500-2020","Ram","2020 Ram 1500","https://www.cars.com/research/ram-1500-2020/","https://www.cars.com/research/ram-1500-2020/consumer-reviews/?page_size=40","4.7",216,"91.0","5.0","5.0","5.0","5.0","5.0","4.0","12","25195","41982","32672","12"
"01a873a3c0dcd5e63c70630b9141df55","ram-1500-2021","Ram","2021 Ram 1500","https://www.cars.com/research/ram-1500-2021/","https://www.cars.com/research/ram-1500-2021/consumer-reviews/?page_size=40","4.7",112,"91.0","5.0","5.0","5.0","5.0","5.0","5.0","30","27224","75986","43942","12"
"e5764a6c030d1358131415adb3e19ffc","ram-1500-2022","Ram","2022 Ram 1500","https://www.cars.com/research/ram-1500-2022/","https://www.cars.com/research/ram-1500-2022/consumer-reviews/?page_size=40","4.5",37,"81.0","5.0","5.0","5.0","5.0","5.0","5.0","47","24808","79334","39601","12"
