"seller_sk","seller_key","seller_name","seller_link","seller_website","destination","seller_rating","seller_rating_count","description","phone_new","phone_used","phone_service","hours","highlights","inventory_count","avg_listing_price"
"c0204807cd4f56d8a86083eb4313c021","thompson-buick-gmc-cadillac","Thompson Buick, GMC, Cadillac","https://www.cars.com/dealers/20007/thompson-buick-gmc-cadillac/#Reviews","https://www.thompsonsales.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1555 E. Independence, Springfield, MO 65804","4.8",870,NULL,"(417) 595-4632","(417) 449-5274","(417) 449-5280","{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Family-owned business"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""No-haggle pricing"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","5","30518"
"42b2338816dee8d92b9c7a56b3a7b5b6","thornton-automotive-dover","Thornton Automotive Dover","https://www.cars.com/dealers/106121/thornton-automotive-dover/#Reviews","https://www.thornton247.com/thornton-dover-used-inventory.htm?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","3885 Carlisle Road, Dover, PA 17315","4.9",889,NULL,NULL,NULL,NULL,"{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:30am to 7:00pm""}",NULL,"2","34909"
"6329175bf08d5ccea9205dc4b3bc602a","thunder-chrysler-dodge-jeep-ram","Thunder Chrysler Dodge Jeep Ram","https://www.cars.com/dealers/147172/thunder-chrysler-dodge-jeep-ram/#Reviews","https://www.thunderchrysler.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1425 W Main St, Bartow, FL 33830","4.3",886,NULL,"(866) 459-8683","(888) 257-5334","(863) 733-3511","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Kids play room"", ""Rental service""]","2","36889"
"abc6d0867cc5a57903df794a9e67d354","tims-truck-capital-auto-sales-inc","Tim's Truck Capital & Auto Sales Inc","https://www.cars.com/dealers/173615/tims-truck-capital-auto-sales-inc/#Reviews","http://timstruckcapital.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","904 Suncook Valley Highway, Epsom, NH 03234","4.5",1660,NULL,NULL,NULL,NULL,"{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""8:00am to 5:00pm""}","[""Complimentary multi-point inspections"", ""Complimentary wi-fi"", ""Customer lounge"", ""Family-owned business"", ""Largest Pre-Owned Truck Dealer in New Hampshire"", ""Offering competitive rates for all credit levels!"", ""Trusted Retail Seller"", ""We’ll buy your car""]","3","28198"
"62be8ca8cd053fad6ed7a9bc24448153","tom-bell-chevrolet","Tom Bell Chevrolet","https://www.cars.com/dealers/24928/tom-bell-chevrolet/#Reviews","http://www.tombellchevrolet.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","800 Alabama St, Redlands, CA 92374","4.3",803,NULL,"(888) 714-7855","(888) 714-6066","(888) 714-6721","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 2:00pm""}",NULL,"1","16228"
"96629fc1e52362a8fdb1782b829aaa97","tom-gill-chevrolet","Tom Gill Chevrolet","https://www.cars.com/dealers/27339/tom-gill-chevrolet/#Reviews","https://www.tomgillchevrolet.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","7830 Commerce Dr, Florence, KY 41042","4.9",10971,NULL,"(859) 838-4618","(859) 838-4647","(859) 818-0063","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Online service appointment scheduling"", ""Restaurants on location"", ""Tom Gill Chevrolet Advantage Price Guarantee""]","4","29493"
"8bbbe5565b75347e858a423bbed55780","tom-kelley-buick-gmc","Tom Kelley Buick GMC","https://www.cars.com/dealers/15141/tom-kelley-buick-gmc/#Reviews","https://drivekelleybuickgmc.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","555 Grand National Drive, Fort Wayne, IN 46804","4.8",1565,NULL,"(855) 617-9651","(855) 360-1409","(855) 618-1531","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service""]","4","37220"
"4b2635961e71572e2fc6a2364aa64cce","tom-kelley-cadillac","Tom Kelley Cadillac","https://www.cars.com/dealers/178363/tom-kelley-cadillac/#Reviews","https://tomkelleycadillac.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","625 Grand National Drive, Fort Wayne, IN 46804","4.8",806,NULL,"(260) 338-4410","(260) 338-4412","(260) 338-4411","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Online service appointment scheduling""]","1","45350"
"d28f53fcf43679f7e9ae98076198d13b","tom-peacock-nissan","Tom Peacock Nissan","https://www.cars.com/dealers/147643/tom-peacock-nissan/#Reviews","https://www.tompeacocknissan.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","15300 North Freeway, Houston, TX 77090","4.9",3154,NULL,"(888) 218-3143","(888) 459-5882","(888) 724-7976","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Online service appointment scheduling"", ""Rental service""]","1","43997"
"ddf226c91bfb31dcbb5f9c6090d1977c","tom-wood-honda","Tom Wood Honda","https://www.cars.com/dealers/14824/tom-wood-honda/#Reviews","https://www.tomwoodhonda.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5920 S Scatterfield Rd, Anderson, IN 46013","4.7",1131,NULL,"(855) 642-6996","(855) 706-5553","(855) 761-0210","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Online service appointment scheduling""]","1","26316"
"ea9fd3f251b97c761e55c1fb34ec7286","tom-wood-lexus","Tom Wood Lexus","https://www.cars.com/dealers/80435/tom-wood-lexus/#Reviews","https://www.tomwoodlexus.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","4610 A. E. 96th. St., Indianapolis, IN 46240","4.9",189,NULL,"(855) 871-5827","(888) 530-0771","(888) 463-5957","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Allstate Insurance Branch on Site"", ""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Online service appointment scheduling"", ""Rental service""]","1","32850"
"63f253a70dcaba684970796820e240fd","tom-wood-subaru","Tom Wood Subaru","https://www.cars.com/dealers/80430/tom-wood-subaru/#Reviews","http://www.tomwoodsubaru.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","3300 E 96th St, Indianapolis, IN 46240","4.8",1635,NULL,NULL,NULL,NULL,"{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Allstate Insurance Branch On Site"", ""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Online service appointment scheduling"", ""Rental service""]","3","24231"
"da2200b9a32ccfe48b9dc7bb029fa27c","tommie-vaughn-ford","Tommie Vaughn Ford","https://www.cars.com/dealers/147566/tommie-vaughn-ford/#Reviews","http://www.tommievaughnford.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1201 N Shepherd Dr, Houston, TX 77008","4.1",995,NULL,"(832) 871-4760","(713) 893-4280","(832) 871-4616","{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""6:00am to 6:00pm""}",NULL,"2","32243"
"112bdfe74604b4b3d71aa45bd6c125c7","tonkin-gladstone-hyundai","Tonkin Gladstone Hyundai","https://www.cars.com/dealers/5366607/tonkin-gladstone-hyundai/#Reviews","https://www.tonkingladstonehyundai.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","19300 SE McLoughlin Blvd, Gladstone, OR 97027","4.7",1338,NULL,"(503) 914-4469","(503) 821-7704","(503) 205-1472","{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:30am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Early drop-off"", ""Late pick-up"", ""Online service appointment scheduling""]","1","35675"
"acf42a78b508ed4622e68feb60b125c2","tonkin-wilsonville-nissan","Tonkin Wilsonville Nissan","https://www.cars.com/dealers/2329419/tonkin-wilsonville-nissan/#Reviews","https://tonkinwilsonvillenissan.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","26700 SW 95th Ave, Wilsonville, OR 97070","4.7",1228,NULL,"(503) 207-2734","(503) 342-4693","(503) 207-2574","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","1","13990"
"5c286e2cb9ac41db646dc96a7f30f7f9","toyota-of-colorado-springs-in-motor-city","Toyota of Colorado Springs in Motor City","https://www.cars.com/dealers/6058139/toyota-of-colorado-springs-in-motor-city/#Reviews","https://www.toyotaofcoloradosprings.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","15 East Motor Way, Colorado Springs, CO 80905","4.8",1734,NULL,"(877) 265-3579","(719) 627-5978","(888) 404-7161","{""Sales hours"": ""8:30am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Complimentary beverages"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Online service appointment scheduling""]","2","27945"
"5e1727d2ce3274869270f6e21e7d4aab","towbin-dodge-ram","Towbin Dodge RAM","https://www.cars.com/dealers/150660/towbin-dodge-ram/#Reviews","https://www.towbindodge.net/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","275 Auto Mall Dr, Henderson, NV 89014","4.4",1443,NULL,"(877) 806-6820","(877) 291-9439","(855) 373-6282","{""Sales hours"": ""8:00am to 10:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""BBQ on Saturdays"", ""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","5","55740"
"65f4dee6ce0f0ead34dc0338db9d81b4","towbin-kia","Towbin Kia","https://www.cars.com/dealers/5382487/towbin-kia/#Reviews","http://towbinkia.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","260B N Gibson Rd, Henderson, NV 89014","4.0",2303,NULL,"(888) 352-6582","(866) 611-9186","(888) 489-0587","{""Sales hours"": ""8:30am to 9:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"2","21195"
"ff0610726c5e3683b764302998b7f18e","tower-honda-of-longview","Tower Honda of Longview","https://www.cars.com/dealers/5363754/tower-honda-of-longview/#Reviews","https://www.towerhonda.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","600 E Loop 281, Longview, TX 75605","4.7",1001,NULL,"(903) 704-0106","(903) 686-0247","(903) 807-0887","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:30am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Freshly made popcorn"", ""Kids play room"", ""Late pick-up"", ""Online service appointment scheduling"", ""Rental service""]","1","24746"
"edbbbad58c4b68e5e0e3e598e9a5642a","treasure-coast-lexus","Treasure Coast Lexus","https://www.cars.com/dealers/193133/treasure-coast-lexus/#Reviews","http://www.treasurecoastlexus.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5121 US-1, Fort Pierce, FL 34982","4.8",7854,NULL,NULL,NULL,NULL,"{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary wi-fi"", ""Customer lounge"", ""Online service appointment scheduling""]","1","19115"
"ce55d77c2abebe96d9afbc6e852fb6e2","town-country-ford","Town & Country Ford","https://www.cars.com/dealers/9838/town-country-ford/#Reviews","http://www.townandcountryford.com?ddcref=carscom&utm_campaign=cars.com_VDP_referral&utm_medium=referral&utm_source=cars.com","5401 E Independence Blvd, Charlotte, NC 28212","4.8",892,NULL,"(888) 247-8280","(866) 457-6912","(877) 289-6173","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Restaurants on location"", ""Senior discounts on service""]","5","45487"
"8d0cabcf46b445065d3d98588f91ef00","town-east-ford","Town East Ford","https://www.cars.com/dealers/21649/town-east-ford/#Reviews","http://www.towneastford.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","18411 Lyndon B Johnson Fwy, Mesquite, TX 75150","4.7",3354,NULL,"(469) 769-5087","(877) 881-7281","(469) 482-2359","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","2","25383"
"9a98485fb5eceda283ba910aee02a675","toy-barn","Toy Barn","https://www.cars.com/dealers/105981/toy-barn/#Reviews","http://www.toybarncars.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5100 Post Rd, Dublin, OH 43017","4.2",1032,NULL,NULL,NULL,NULL,"{""Sales hours"": ""10:00am to 7:00pm"", ""Service hours"": ""8:00am to 5:00pm""}",NULL,"1","45434"
"c46ccb745645e2451279cab21045089d","toyota-cleveland-heights","Toyota Cleveland Heights","https://www.cars.com/dealers/6061565/toyota-cleveland-heights/#Reviews","https://www.toyotaclevelandheights.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2950 Mayfield Road, Cleveland Heights, OH 44118","4.2",1435,NULL,"(216) 539-5525","(216) 539-9045","(216) 539-0800","{}",NULL,"1","34499"
"568fe2d272849cf7f4b39176781e098e","toyota-corona","Toyota Corona","https://www.cars.com/dealers/6070842/toyota-corona/#Reviews","https://www.coronatoyota.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1700 West 6th Street, Corona, CA 92882","4.7",1568,NULL,"(833) 240-7504","(833) 867-1150","(833) 227-2830","{""Sales hours"": ""8:30am to 9:00pm"", ""Service hours"": ""7:00am to 6:00pm""}",NULL,"2","25754"
"36e079881a1061e3858a781e3838dd3a","toyota-knoxville","Toyota Knoxville","https://www.cars.com/dealers/12933/toyota-knoxville/#Reviews","https://www.toyotaknoxville.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","10415 Parkside Dr, Knoxville, TN 37922","4.5",1321,NULL,"(855) 894-0067","(833) 892-3386","(833) 875-3713","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Restaurants on location"", ""Senior discounts on service""]","1","25698"
"b83053e746d1e48dc67b0eb1cea69f65","toyota-of-braintree","Toyota of Braintree","https://www.cars.com/dealers/3427/toyota-of-braintree/#Reviews","https://www.toyotaofbraintree.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","210 Union St, Braintree, MA 02184","4.9",5971,NULL,"(781) 519-4500","(781) 519-4621","(781) 519-4723","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Adjacent to the Braintree T and Train Station"", ""Cell Phone Charging Stations"", ""Children friendly waiting area"", ""Complimentary Multipoint Inspection with Service"", ""Complimentary beverages"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Restaurants on location"", ""Senior discounts on service""]","1","43999"
"99ef11494b22c7567821f75a7078e8e8","toyota-of-brookfield","Toyota of Brookfield","https://www.cars.com/dealers/5373573/toyota-of-brookfield/#Reviews","https://www.toyotaofbrookfield.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","20655 W Capitol Dr, Brookfield, WI 53045","4.8",3237,NULL,"(262) 558-4497","(262) 558-4486","(262) 558-4491","{""Sales hours"": ""9:00am to 9:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","1","44365"
"830392d1d70398b1a2356e15b72ab6f5","toyota-of-dallas","Toyota of Dallas","https://www.cars.com/dealers/90580/toyota-of-dallas/#Reviews","http://www.toyotaofdallas.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2610 Forest Lane, Dallas, TX 75234","4.4",1849,NULL,"(972) 591-0837","(972) 755-3859","(972) 591-0355","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 5:00pm""}","[""Brand new 25 million state of art facility"", ""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Specialists in Luxury Auto Repair"", ""Toyotacare customers get 1st 2 yrs maintance FREE""]","3","34999"
"df4d82aa1175e961ba9c966ea66ae1b7","toyota-of-deerfield-beach","Toyota of Deerfield Beach","https://www.cars.com/dealers/197902/toyota-of-deerfield-beach/#Reviews","http://www.toyotaofdeerfieldbeach.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1441 S Federal Hwy, Deerfield Beach, FL 33441","4.6",2154,NULL,"(954) 715-7060","(954) 715-7061","(954) 281-3344","{""Sales hours"": ""8:30am to 9:00pm"", ""Service hours"": ""7:30am to 5:00pm""}","[""Children friendly waiting area"", ""Coffee Bar"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Huge Fish Tank"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""New Facility"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","2","47395"
"a15ea17177324fe1762b08de67d8bd32","toyota-of-des-moines","Toyota of Des Moines","https://www.cars.com/dealers/16356/toyota-of-des-moines/#Reviews","http://www.toyotadm.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1650 SE 37th St, Grimes, IA 50111","4.7",8955,NULL,"(515) 381-6331","(515) 381-6371","(515) 381-6302","{""Sales hours"": ""8:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling""]","2","28499"
"ec0a8ce310e6d1cc785b03178460e6f6","toyota-of-easley","Toyota of Easley","https://www.cars.com/dealers/10407/toyota-of-easley/#Reviews","http://www.toyotaofeasley.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","5643 Calhoun Memorial Hwy, Easley, SC 29640","4.7",2542,NULL,"(864) 810-6231","(866) 571-4025","(877) 369-1508","{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""7:30am to 6:30pm""}","[""Children friendly waiting area"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Rental service"", ""Senior discounts on service""]","2","40600"
"d40b56049cd406283143794d5918a4ed","toyota-of-greensboro","Toyota of Greensboro","https://www.cars.com/dealers/9557/toyota-of-greensboro/#Reviews","https://www.toyotaofgreensboro.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2630 Battleground Ave, Greensboro, NC 27408","4.4",1389,"If you're shopping for a Toyota in Greensboro, this franchise location gives you the full package—new and used inventory, a factory-certified service center with experienced technicians, and a collision center for any body work down the road. The sales team here genuinely listens; customers consistently praise how easy and stress-free the buying experience feels, whether you're picking up your first Toyota or your tenth vehicle. With a 4.4-star rating across nearly 1,400 reviews and a stated commitment to quality used cars without the pressure, you'll find they mean it when they say they treat you right.","(877) 442-9167","(866) 795-8319","(888) 435-2759","{""Sales hours"": ""9:00am to 8:00pm"", ""Service hours"": ""7:00am to 7:00pm""}","[""Children friendly waiting area"", ""Complimentary car wash with service"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Online Appointments Available"", ""Open Sundays"", ""We honor all Toyota Dealership Coupons""]","2","54221"
"bf685adaa7c1a34d61b8432c2a3f9afb","toyota-of-greenville","Toyota of Greenville","https://www.cars.com/dealers/10366/toyota-of-greenville/#Reviews","https://www.toyotaofgreenville.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","2686 Laurens Rd, Greenville, SC 29607","4.7",1919,NULL,"(877) 806-1722","(877) 805-3539","(877) 822-3137","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""6:30am to 6:30pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Dream Service Open until 10PM"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Open Sunday"", ""Rental service"", ""Restaurants on location"", ""Senior discounts on service""]","3","36926"
"18009b7bacf7a214a1b214caa818b934","toyota-of-hackensack","Toyota of Hackensack","https://www.cars.com/dealers/109051/toyota-of-hackensack/#Reviews","http://toyotaofhackensack.com?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","278 River St, Hackensack, NJ 07601","4.5",4317,NULL,"(888) 405-1141","(888) 375-3749","(201) 977-6330","{""Sales hours"": ""9:00am to 6:00pm"", ""Service hours"": ""7:00am to 4:00pm""}","[""Children friendly waiting area"", ""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary snacks"", ""Complimentary wi-fi"", ""Computer work stations"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Kids play room"", ""Late pick-up"", ""Military discounts on service"", ""Online service appointment scheduling"", ""Parts boutique"", ""Rental service"", ""Senior discounts on service""]","1","29991"
"d6775bfc3ef92eaea44d868832862f4d","toyota-of-katy","Toyota of Katy","https://www.cars.com/dealers/99372/toyota-of-katy/#Reviews","http://www.toyotaofkaty.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","21555 Katy Freeway, Katy, TX 77450","4.9",2605,NULL,"(866) 616-3192","(866) 906-0428","(866) 558-2236","{""Sales hours"": ""9:00am to 7:00pm"", ""Service hours"": ""7:00am to 6:00pm""}","[""Complimentary beverages"", ""Complimentary car wash with service"", ""Complimentary loaner vehicles"", ""Complimentary shuttle service"", ""Complimentary wi-fi"", ""Customer lounge"", ""Customer loyalty program"", ""Early drop-off"", ""Family-owned business"", ""Late pick-up"", ""Spanish-speaking sales team"", ""We’ll buy your car""]","2","36845"
"4962457845728ce8cebeb4c50ef04646","toyota-of-waco","Toyota of Waco","https://www.cars.com/dealers/22103/toyota-of-waco/#Reviews","https://www.toyotaofwaco.com/?utm_medium=referral&utm_source=cars.com&utm_campaign=cars.com_VDP_referral","1440 W Loop 340, Waco, TX 76711","4.6",1052,NULL,"(254) 822-4113","(254) 227-6839","(254) 822-4111","{""Sales hours"": ""8:30am to 7:00pm"", ""Service hours"": ""8:30am to 7:00pm""}",NULL,"1","29995"
